INSERT INTO Course (CourseId, Department, Faculty, University) VALUES
(1533, 'Biology', 'Science', 'University of Calgary'),
(1534, 'Accounting', 'Business', 'NAIT'),
(1535, 'Music', 'Arts', 'NAIT'),
(1536, 'Economics', 'Business', 'Athabasca University'),
(1537, 'Accounting', 'Business', 'NAIT'),
(1538, 'Physics', 'Science', 'MacEwan University'),
(1539, 'Law', 'Law', 'Bow Valley University'),
(1540, 'Biology', 'Science', 'Bow Valley University'),
(1541, 'Math', 'Science', 'University of Calgary'),
(1542, 'Economics', 'Business', 'University of Calgary'),
(1543, 'Psychology', 'Science', 'University of Calgary'),
(1544, 'English', 'Arts', 'Athabasca University'),
(1545, 'Economics', 'Business', 'NorQuest College'),
(1546, 'Accounting', 'Business', 'MacEwan University'),
(1547, 'Law', 'Law', 'NAIT'),
(1548, 'History', 'Arts', 'NAIT'),
(1549, 'Physics', 'Science', 'University of Calgary'),
(1550, 'Physics', 'Science', 'NorQuest College'),
(1551, 'Accounting', 'Business', 'Mount Royal University'),
(1552, 'Physics', 'Science', 'SAIT'),
(1553, 'Music', 'Arts', 'Mount Royal University'),
(1554, 'Accounting', 'Business', 'University of Calgary'),
(1555, 'Physics', 'Science', 'NorQuest College'),
(1556, 'Physics', 'Science', 'University of Alberta'),
(1557, 'Psychology', 'Science', 'Athabasca University'),
(1558, 'Fine Arts', 'Arts', 'NorQuest College'),
(1559, 'Law', 'Law', 'University of Calgary'),
(1560, 'Psychology', 'Science', 'Mount Royal University'),
(1561, 'Law', 'Law', 'SAIT'),
(1562, 'Drama', 'Arts', 'NorQuest College'),
(1563, 'English', 'Arts', 'NAIT'),
(1564, 'Law', 'Law', 'Mount Royal University'),
(1565, 'Psychology', 'Science', 'Bow Valley University'),
(1566, 'English', 'Arts', 'University of Calgary'),
(1567, 'Math', 'Science', 'Bow Valley University'),
(1568, 'Accounting', 'Business', 'NAIT'),
(1569, 'History', 'Arts', 'MacEwan University'),
(1570, 'Psychology', 'Science', 'University of Calgary'),
(1571, 'Music', 'Arts', 'MacEwan University'),
(1572, 'Finance', 'Business', 'University of Calgary'),
(1573, 'Fine Arts', 'Arts', 'Mount Royal University'),
(1574, 'Economics', 'Business', 'SAIT'),
(1575, 'Accounting', 'Business', 'Bow Valley University'),
(1576, 'Accounting', 'Business', 'NorQuest College'),
(1577, 'English', 'Arts', 'Bow Valley University'),
(1578, 'Drama', 'Arts', 'Athabasca University'),
(1579, 'Finance', 'Business', 'University of Alberta'),
(1580, 'Film', 'Arts', 'University of Calgary'),
(1581, 'Fine Arts', 'Arts', 'University of Alberta'),
(1582, 'Law', 'Law', 'University of Alberta'),
(1583, 'Economics', 'Business', 'SAIT'),
(1584, 'English', 'Arts', 'Athabasca University'),
(1585, 'Music', 'Arts', 'Mount Royal University'),
(1586, 'Film', 'Arts', 'Athabasca University'),
(1587, 'Fine Arts', 'Arts', 'Bow Valley University'),
(1588, 'Math', 'Science', 'NorQuest College'),
(1589, 'Finance', 'Business', 'MacEwan University'),
(1590, 'Biology', 'Science', 'MacEwan University'),
(1591, 'History', 'Arts', 'Bow Valley University'),
(1592, 'Economics', 'Business', 'University of Calgary'),
(1593, 'Economics', 'Business', 'SAIT'),
(1594, 'Psychology', 'Science', 'SAIT'),
(1595, 'Math', 'Science', 'NAIT'),
(1596, 'Chemistry', 'Science', 'University of Alberta'),
(1597, 'Physics', 'Science', 'SAIT'),
(1598, 'English', 'Arts', 'Mount Royal University'),
(1599, 'Chemistry', 'Science', 'Bow Valley University'),
(1600, 'Physics', 'Science', 'NAIT'),
(1601, 'Computer Science', 'Science', 'Mount Royal University'),
(1602, 'Psychology', 'Science', 'Bow Valley University'),
(1603, 'Physics', 'Science', 'Bow Valley University'),
(1604, 'Chemistry', 'Science', 'Mount Royal University'),
(1605, 'Physics', 'Science', 'Athabasca University'),
(1606, 'Biology', 'Science', 'MacEwan University'),
(1607, 'Computer Science', 'Science', 'NAIT'),
(1608, 'Biology', 'Science', 'NorQuest College'),
(1609, 'Computer Science', 'Science', 'NorQuest College'),
(1610, 'Film', 'Arts', 'Mount Royal University'),
(1611, 'Music', 'Arts', 'NorQuest College'),
(1612, 'Chemistry', 'Science', 'Athabasca University'),
(1613, 'Music', 'Arts', 'Bow Valley University'),
(1614, 'Biology', 'Science', 'NorQuest College'),
(1615, 'Biology', 'Science', 'NorQuest College'),
(1616, 'Chemistry', 'Science', 'SAIT'),
(1617, 'Physics', 'Science', 'MacEwan University'),
(1618, 'Accounting', 'Business', 'Athabasca University'),
(1619, 'Chemistry', 'Science', 'SAIT'),
(1620, 'History', 'Arts', 'NAIT'),
(1621, 'Film', 'Arts', 'MacEwan University'),
(1622, 'Fine Arts', 'Arts', 'University of Alberta'),
(1623, 'Physics', 'Science', 'MacEwan University'),
(1624, 'Film', 'Arts', 'Athabasca University'),
(1625, 'Economics', 'Business', 'SAIT'),
(1626, 'Accounting', 'Business', 'Mount Royal University'),
(1627, 'Fine Arts', 'Arts', 'NAIT'),
(1628, 'Film', 'Arts', 'SAIT'),
(1629, 'Music', 'Arts', 'SAIT'),
(1630, 'Music', 'Arts', 'NorQuest College'),
(1631, 'Chemistry', 'Science', 'Athabasca University'),
(1632, 'History', 'Arts', 'University of Alberta'),
(1633, 'Law', 'Law', 'University of Alberta'),
(1634, 'Finance', 'Business', 'NorQuest College'),
(1635, 'Physics', 'Science', 'MacEwan University'),
(1636, 'Chemistry', 'Science', 'Mount Royal University'),
(1637, 'Drama', 'Arts', 'MacEwan University'),
(1638, 'Drama', 'Arts', 'Bow Valley University'),
(1639, 'Drama', 'Arts', 'University of Calgary'),
(1640, 'Drama', 'Arts', 'Athabasca University'),
(1641, 'Law', 'Law', 'University of Alberta'),
(1642, 'History', 'Arts', 'SAIT'),
(1643, 'Economics', 'Business', 'Athabasca University'),
(1644, 'Chemistry', 'Science', 'University of Calgary'),
(1645, 'Accounting', 'Business', 'University of Calgary'),
(1646, 'Law', 'Law', 'SAIT'),
(1647, 'Math', 'Science', 'Athabasca University'),
(1648, 'Film', 'Arts', 'SAIT'),
(1649, 'Computer Science', 'Science', 'Athabasca University'),
(1650, 'Drama', 'Arts', 'University of Calgary'),
(1651, 'Computer Science', 'Science', 'MacEwan University'),
(1652, 'Fine Arts', 'Arts', 'Athabasca University'),
(1653, 'Finance', 'Business', 'SAIT'),
(1654, 'Chemistry', 'Science', 'Bow Valley University'),
(1655, 'Math', 'Science', 'University of Calgary'),
(1656, 'Math', 'Science', 'MacEwan University'),
(1657, 'Economics', 'Business', 'MacEwan University'),
(1658, 'Film', 'Arts', 'Mount Royal University'),
(1659, 'English', 'Arts', 'NorQuest College'),
(1660, 'History', 'Arts', 'NorQuest College'),
(1661, 'Physics', 'Science', 'MacEwan University'),
(1662, 'Music', 'Arts', 'Bow Valley University'),
(1663, 'Drama', 'Arts', 'NAIT'),
(1664, 'Music', 'Arts', 'NorQuest College'),
(1665, 'Math', 'Science', 'University of Alberta'),
(1666, 'Economics', 'Business', 'NAIT'),
(1667, 'Fine Arts', 'Arts', 'MacEwan University'),
(1668, 'Music', 'Arts', 'NorQuest College'),
(1669, 'Biology', 'Science', 'NAIT'),
(1670, 'Biology', 'Science', 'University of Alberta'),
(1671, 'Math', 'Science', 'Bow Valley University'),
(1672, 'English', 'Arts', 'University of Alberta'),
(1673, 'Economics', 'Business', 'Bow Valley University'),
(1674, 'Drama', 'Arts', 'University of Calgary'),
(1675, 'Physics', 'Science', 'Mount Royal University'),
(1676, 'Computer Science', 'Science', 'NorQuest College'),
(1677, 'Physics', 'Science', 'University of Alberta'),
(1678, 'Film', 'Arts', 'University of Calgary'),
(1679, 'Computer Science', 'Science', 'University of Calgary'),
(1680, 'Music', 'Arts', 'University of Calgary'),
(1681, 'Finance', 'Business', 'NAIT'),
(1682, 'Math', 'Science', 'Mount Royal University'),
(1683, 'Psychology', 'Science', 'Mount Royal University'),
(1684, 'Law', 'Law', 'University of Alberta'),
(1685, 'Music', 'Arts', 'University of Calgary'),
(1686, 'Finance', 'Business', 'NAIT'),
(1687, 'Computer Science', 'Science', 'Mount Royal University'),
(1688, 'Math', 'Science', 'MacEwan University'),
(1689, 'Computer Science', 'Science', 'University of Calgary'),
(1690, 'Finance', 'Business', 'University of Calgary'),
(1691, 'Music', 'Arts', 'SAIT'),
(1692, 'History', 'Arts', 'SAIT'),
(1693, 'Music', 'Arts', 'University of Alberta'),
(1694, 'Physics', 'Science', 'MacEwan University'),
(1695, 'History', 'Arts', 'Athabasca University'),
(1696, 'Music', 'Arts', 'Bow Valley University'),
(1697, 'Fine Arts', 'Arts', 'University of Alberta'),
(1698, 'Biology', 'Science', 'Athabasca University'),
(1699, 'Drama', 'Arts', 'SAIT'),
(1700, 'Biology', 'Science', 'Mount Royal University'),
(1701, 'Law', 'Law', 'Bow Valley University'),
(1702, 'Biology', 'Science', 'MacEwan University'),
(1703, 'English', 'Arts', 'Athabasca University'),
(1704, 'Economics', 'Business', 'University of Calgary'),
(1705, 'Chemistry', 'Science', 'SAIT'),
(1706, 'Math', 'Science', 'MacEwan University'),
(1707, 'History', 'Arts', 'SAIT'),
(1708, 'Law', 'Law', 'University of Alberta'),
(1709, 'Music', 'Arts', 'University of Calgary'),
(1710, 'History', 'Arts', 'MacEwan University'),
(1711, 'Drama', 'Arts', 'NAIT'),
(1712, 'Music', 'Arts', 'Athabasca University'),
(1713, 'Computer Science', 'Science', 'Bow Valley University'),
(1714, 'English', 'Arts', 'University of Calgary'),
(1715, 'Film', 'Arts', 'University of Alberta'),
(1716, 'Film', 'Arts', 'NAIT'),
(1717, 'Math', 'Science', 'University of Calgary'),
(1718, 'Physics', 'Science', 'MacEwan University'),
(1719, 'Film', 'Arts', 'University of Alberta'),
(1720, 'English', 'Arts', 'Athabasca University'),
(1721, 'Psychology', 'Science', 'University of Alberta'),
(1722, 'Film', 'Arts', 'Athabasca University'),
(1723, 'Fine Arts', 'Arts', 'University of Alberta'),
(1724, 'Psychology', 'Science', 'Athabasca University'),
(1725, 'Computer Science', 'Science', 'Bow Valley University'),
(1726, 'Psychology', 'Science', 'University of Alberta'),
(1727, 'English', 'Arts', 'MacEwan University'),
(1728, 'Accounting', 'Business', 'University of Calgary'),
(1729, 'Psychology', 'Science', 'SAIT'),
(1730, 'Film', 'Arts', 'University of Calgary'),
(1731, 'Physics', 'Science', 'NorQuest College'),
(1732, 'Psychology', 'Science', 'MacEwan University'),
(1733, 'Fine Arts', 'Arts', 'NAIT'),
(1734, 'Drama', 'Arts', 'University of Alberta'),
(1735, 'Chemistry', 'Science', 'SAIT'),
(1736, 'History', 'Arts', 'NAIT'),
(1737, 'Psychology', 'Science', 'University of Calgary'),
(1738, 'Film', 'Arts', 'NAIT'),
(1739, 'Drama', 'Arts', 'Bow Valley University'),
(1740, 'Music', 'Arts', 'Mount Royal University'),
(1741, 'English', 'Arts', 'NAIT'),
(1742, 'Finance', 'Business', 'University of Alberta'),
(1743, 'History', 'Arts', 'Athabasca University'),
(1744, 'Math', 'Science', 'SAIT'),
(1745, 'Music', 'Arts', 'MacEwan University'),
(1746, 'Math', 'Science', 'SAIT'),
(1747, 'Drama', 'Arts', 'Athabasca University'),
(1748, 'Film', 'Arts', 'NAIT'),
(1749, 'Computer Science', 'Science', 'Mount Royal University'),
(1750, 'Biology', 'Science', 'University of Alberta'),
(1751, 'Accounting', 'Business', 'NorQuest College'),
(1752, 'History', 'Arts', 'SAIT'),
(1753, 'Drama', 'Arts', 'Bow Valley University'),
(1754, 'History', 'Arts', 'Mount Royal University'),
(1755, 'Math', 'Science', 'NAIT'),
(1756, 'Music', 'Arts', 'Bow Valley University'),
(1757, 'Law', 'Law', 'MacEwan University'),
(1758, 'Drama', 'Arts', 'Athabasca University'),
(1759, 'Computer Science', 'Science', 'SAIT'),
(1760, 'Drama', 'Arts', 'Bow Valley University'),
(1761, 'Biology', 'Science', 'University of Calgary'),
(1762, 'Finance', 'Business', 'Bow Valley University'),
(1763, 'Accounting', 'Business', 'Mount Royal University'),
(1764, 'Law', 'Law', 'Bow Valley University'),
(1765, 'Drama', 'Arts', 'University of Calgary'),
(1766, 'Psychology', 'Science', 'University of Calgary'),
(1767, 'English', 'Arts', 'SAIT'),
(1768, 'Physics', 'Science', 'Mount Royal University'),
(1769, 'History', 'Arts', 'NAIT'),
(1770, 'Chemistry', 'Science', 'Bow Valley University'),
(1771, 'Drama', 'Arts', 'Bow Valley University'),
(1772, 'Physics', 'Science', 'Athabasca University'),
(1773, 'Fine Arts', 'Arts', 'NorQuest College'),
(1774, 'Drama', 'Arts', 'Bow Valley University'),
(1775, 'History', 'Arts', 'MacEwan University'),
(1776, 'Math', 'Science', 'NAIT'),
(1777, 'Accounting', 'Business', 'University of Alberta'),
(1778, 'Accounting', 'Business', 'University of Alberta'),
(1779, 'Chemistry', 'Science', 'Mount Royal University'),
(1780, 'Law', 'Law', 'MacEwan University'),
(1781, 'Economics', 'Business', 'Athabasca University'),
(1782, 'Psychology', 'Science', 'University of Alberta'),
(1783, 'Finance', 'Business', 'MacEwan University'),
(1784, 'Economics', 'Business', 'Athabasca University'),
(1785, 'Law', 'Law', 'NAIT'),
(1786, 'Chemistry', 'Science', 'University of Calgary'),
(1787, 'English', 'Arts', 'Athabasca University'),
(1788, 'Fine Arts', 'Arts', 'MacEwan University'),
(1789, 'Math', 'Science', 'NAIT'),
(1790, 'Computer Science', 'Science', 'MacEwan University'),
(1791, 'Drama', 'Arts', 'Mount Royal University'),
(1792, 'Economics', 'Business', 'Athabasca University'),
(1793, 'Film', 'Arts', 'University of Alberta'),
(1794, 'Economics', 'Business', 'MacEwan University'),
(1795, 'Law', 'Law', 'University of Alberta'),
(1796, 'Computer Science', 'Science', 'MacEwan University'),
(1797, 'Music', 'Arts', 'University of Alberta'),
(1798, 'Physics', 'Science', 'NorQuest College'),
(1799, 'English', 'Arts', 'University of Alberta'),
(1800, 'Film', 'Arts', 'NorQuest College'),
(1801, 'Computer Science', 'Science', 'NAIT'),
(1802, 'Biology', 'Science', 'NorQuest College'),
(1803, 'Accounting', 'Business', 'NAIT'),
(1804, 'Accounting', 'Business', 'NAIT'),
(1805, 'Music', 'Arts', 'University of Calgary'),
(1806, 'Film', 'Arts', 'University of Calgary'),
(1807, 'Psychology', 'Science', 'Athabasca University'),
(1808, 'Finance', 'Business', 'University of Alberta'),
(1809, 'Drama', 'Arts', 'University of Calgary'),
(1810, 'Psychology', 'Science', 'University of Alberta'),
(1811, 'Psychology', 'Science', 'University of Alberta'),
(1812, 'History', 'Arts', 'Athabasca University'),
(1813, 'Accounting', 'Business', 'MacEwan University'),
(1814, 'Music', 'Arts', 'Athabasca University'),
(1815, 'Law', 'Law', 'Athabasca University'),
(1816, 'Finance', 'Business', 'University of Alberta'),
(1817, 'History', 'Arts', 'Mount Royal University'),
(1818, 'Accounting', 'Business', 'SAIT'),
(1819, 'Economics', 'Business', 'Athabasca University'),
(1820, 'History', 'Arts', 'MacEwan University'),
(1821, 'Psychology', 'Science', 'University of Alberta'),
(1822, 'Fine Arts', 'Arts', 'Bow Valley University'),
(1823, 'Physics', 'Science', 'University of Calgary'),
(1824, 'History', 'Arts', 'SAIT'),
(1825, 'Finance', 'Business', 'Mount Royal University'),
(1826, 'English', 'Arts', 'Athabasca University'),
(1827, 'Psychology', 'Science', 'Mount Royal University'),
(1828, 'Math', 'Science', 'MacEwan University'),
(1829, 'Biology', 'Science', 'University of Alberta'),
(1830, 'Finance', 'Business', 'Mount Royal University'),
(1831, 'Film', 'Arts', 'University of Calgary'),
(1832, 'Music', 'Arts', 'SAIT'),
(1833, 'Psychology', 'Science', 'Mount Royal University'),
(1834, 'Finance', 'Business', 'Mount Royal University'),
(1835, 'Law', 'Law', 'MacEwan University'),
(1836, 'Computer Science', 'Science', 'Bow Valley University'),
(1837, 'Drama', 'Arts', 'NorQuest College'),
(1838, 'History', 'Arts', 'University of Calgary'),
(1839, 'Economics', 'Business', 'Mount Royal University'),
(1840, 'Accounting', 'Business', 'NAIT'),
(1841, 'Drama', 'Arts', 'SAIT'),
(1842, 'Chemistry', 'Science', 'Bow Valley University'),
(1843, 'Accounting', 'Business', 'NAIT'),
(1844, 'Finance', 'Business', 'University of Alberta'),
(1845, 'Fine Arts', 'Arts', 'Bow Valley University'),
(1846, 'History', 'Arts', 'Bow Valley University'),
(1847, 'Computer Science', 'Science', 'SAIT'),
(1848, 'Math', 'Science', 'NAIT'),
(1849, 'Film', 'Arts', 'University of Calgary'),
(1850, 'Film', 'Arts', 'University of Alberta'),
(1851, 'Finance', 'Business', 'Athabasca University'),
(1852, 'Law', 'Law', 'NorQuest College'),
(1853, 'English', 'Arts', 'Athabasca University'),
(1854, 'English', 'Arts', 'Bow Valley University'),
(1855, 'Psychology', 'Science', 'University of Alberta'),
(1856, 'Drama', 'Arts', 'Athabasca University'),
(1857, 'Accounting', 'Business', 'Bow Valley University'),
(1858, 'Physics', 'Science', 'NAIT'),
(1859, 'Law', 'Law', 'Mount Royal University'),
(1860, 'Law', 'Law', 'Athabasca University'),
(1861, 'Fine Arts', 'Arts', 'Athabasca University'),
(1862, 'Drama', 'Arts', 'Bow Valley University'),
(1863, 'Physics', 'Science', 'NAIT'),
(1864, 'Drama', 'Arts', 'NorQuest College'),
(1865, 'Biology', 'Science', 'SAIT'),
(1866, 'Biology', 'Science', 'University of Calgary'),
(1867, 'Computer Science', 'Science', 'NorQuest College'),
(1868, 'Music', 'Arts', 'NAIT'),
(1869, 'Music', 'Arts', 'Athabasca University'),
(1870, 'Music', 'Arts', 'NorQuest College'),
(1871, 'Finance', 'Business', 'University of Calgary'),
(1872, 'Physics', 'Science', 'Athabasca University'),
(1873, 'Film', 'Arts', 'NAIT'),
(1874, 'Film', 'Arts', 'University of Calgary'),
(1875, 'Psychology', 'Science', 'University of Alberta'),
(1876, 'Economics', 'Business', 'MacEwan University'),
(1877, 'Psychology', 'Science', 'Athabasca University'),
(1878, 'Film', 'Arts', 'Mount Royal University'),
(1879, 'Fine Arts', 'Arts', 'University of Calgary'),
(1880, 'Accounting', 'Business', 'NAIT'),
(1881, 'Psychology', 'Science', 'MacEwan University'),
(1882, 'Math', 'Science', 'MacEwan University'),
(1883, 'Computer Science', 'Science', 'Athabasca University'),
(1884, 'Psychology', 'Science', 'University of Alberta'),
(1885, 'Finance', 'Business', 'Mount Royal University'),
(1886, 'Math', 'Science', 'MacEwan University'),
(1887, 'Biology', 'Science', 'University of Alberta'),
(1888, 'History', 'Arts', 'Mount Royal University'),
(1889, 'English', 'Arts', 'Bow Valley University'),
(1890, 'Film', 'Arts', 'Bow Valley University'),
(1891, 'Math', 'Science', 'SAIT'),
(1892, 'Finance', 'Business', 'SAIT'),
(1893, 'History', 'Arts', 'Athabasca University'),
(1894, 'Drama', 'Arts', 'NorQuest College'),
(1895, 'Accounting', 'Business', 'MacEwan University'),
(1896, 'Music', 'Arts', 'SAIT'),
(1897, 'Computer Science', 'Science', 'NAIT'),
(1898, 'Law', 'Law', 'Mount Royal University'),
(1899, 'Film', 'Arts', 'NAIT'),
(1900, 'History', 'Arts', 'MacEwan University'),
(1901, 'Psychology', 'Science', 'Athabasca University'),
(1902, 'Accounting', 'Business', 'SAIT'),
(1903, 'Math', 'Science', 'Bow Valley University'),
(1904, 'Computer Science', 'Science', 'Athabasca University'),
(1905, 'Finance', 'Business', 'NAIT'),
(1906, 'Economics', 'Business', 'NAIT'),
(1907, 'Economics', 'Business', 'University of Calgary'),
(1908, 'Film', 'Arts', 'University of Calgary'),
(1909, 'Drama', 'Arts', 'University of Calgary'),
(1910, 'Economics', 'Business', 'MacEwan University'),
(1911, 'Computer Science', 'Science', 'Mount Royal University'),
